Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,Educational Option Type,NSLP Provision Status,Charter School (Y/N),Charter School Number,Charter Funding Type,IRC,Low Grade,High Grade,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),FRPM Count (K-12),Percent (%) Eligible FRPM (K-12),Enrollment (Ages 5-17),Free Meal Count (Ages 5-17),Percent (%) Eligible Free (Ages 5-17),FRPM Count (Ages 5-17),Percent (%) Eligible FRPM (Ages 5-17),2013-14 CALPADS Fall 1 Certification Status
2014-2015,30,73924,6029045,Orange,Los Alamitos Unified,Francis Hopkinson Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,706.0,28.0,0.0396600566572238,42.0,0.0594900849858357,692.0,28.0,0.0404624277456647,42.0,0.0606936416184971,1
2014-2015,30,73924,6029052,Orange,Los Alamitos Unified,Jack L. Weaver Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,711.0,19.0,0.0267229254571027,31.0,0.0436005625879044,698.0,18.0,0.0257879656160458,30.0,0.0429799426934097,1
2014-2015,30,73924,6029060,Orange,Los Alamitos Unified,Los Alamitos Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,707.0,145.0,0.205091937765205,194.0,0.274398868458274,690.0,144.0,0.208695652173913,193.0,0.279710144927536,1
2014-2015,30,73924,6029078,Orange,Los Alamitos Unified,Richard Henry Lee Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,678.0,76.0,0.112094395280236,124.0,0.182890855457227,667.0,76.0,0.113943028485757,123.0,0.184407796101949,1
2014-2015,30,73924,6029086,Orange,Los Alamitos Unified,Rossmoor Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,662.0,61.0,0.0921450151057402,74.0,0.11178247734139,653.0,61.0,0.0934150076569678,74.0,0.113323124042879,1
2014-2015,30,73924,6030514,Orange,Los Alamitos Unified,J. H. McGaugh Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,843.0,52.0,0.0616844602609727,84.0,0.099644128113879,822.0,52.0,0.0632603406326034,83.0,0.100973236009732,1
2014-2015,30,73924,6058853,Orange,Los Alamitos Unified,Oak Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1058.0,113.0,0.106805293005671,160.0,0.151228733459357,1058.0,113.0,0.106805293005671,160.0,0.151228733459357,1
2014-2015,30,73924,6058879,Orange,Los Alamitos Unified,Sharon Christa McAuliffe Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1245.0,117.0,0.0939759036144578,172.0,0.138152610441767,1245.0,117.0,0.0939759036144578,172.0,0.138152610441767,1
2014-2015,30,76893,0130765,Orange,SBE - Magnolia Science Academy Santa Ana,Magnolia Science Academy Santa Ana,State Board of Education,K-12 Schools (Public),Traditional,,1,1686,Directly funded,0,6,12,160.0,59.0,0.36875,78.0,0.4875,160.0,59.0,0.36875,78.0,0.4875,1
2014-2015,31,10314,0113399,Placer,Placer County Office of Education,Sierra Vista,County Office of Education (COE),Special Education Schools (Public),Special Education School,,0,,,0,K,12,15.0,5.0,0.333333333333333,5.0,0.333333333333333,14.0,4.0,0.285714285714286,4.0,0.285714285714286,1
2014-2015,31,10314,0119214,Placer,Placer County Office of Education,CORE Placer Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,1,1064,Directly funded,1,K,12,235.0,72.0,0.306382978723404,97.0,0.412765957446809,225.0,68.0,0.302222222222222,92.0,0.408888888888889,1
2014-2015,31,10314,0126904,Placer,Placer County Office of Education,Placer County Pathways Charter,County Office of Education (COE),County Community,County Community School,,1,1432,Locally funded,0,K,12,288.0,54.0,0.1875,54.0,0.1875,286.0,53.0,0.185314685314685,53.0,0.185314685314685,1
2014-2015,31,10314,3130101,Placer,Placer County Office of Education,Placer County Court Schools,County Office of Education (COE),Juvenile Court Schools,Juvenile Court School,,0,,,0,K,12,22.0,22.0,1.0,22.0,1.0,21.0,21.0,1.0,21.0,1.0,1
2014-2015,31,10314,3130259,Placer,Placer County Office of Education,Placer County Community Schools,County Office of Education (COE),County Community,County Community School,,0,,,0,K,12,49.0,35.0,0.714285714285714,35.0,0.714285714285714,43.0,33.0,0.767441860465116,33.0,0.767441860465116,1
2014-2015,31,10314,6069322,Placer,Placer County Office of Education,Placer County Special Education,County Office of Education (COE),Special Education Schools (Public),Special Education School,,0,,,0,K,12,117.0,7.0,0.0598290598290598,7.0,0.0598290598290598,98.0,6.0,0.0612244897959184,6.0,0.0612244897959184,1
2014-2015,31,66761,6031009,Placer,Ackerman Charter,Bowman Charter,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,1,00D9,Locally funded,0,K,8,556.0,111.0,0.199640287769784,150.0,0.269784172661871,544.0,109.0,0.200367647058824,147.0,0.270220588235294,1
2014-2015,31,66779,6031017,Placer,Alta-Dutch Flat Union Elementary,Alta-Dutch Flat Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,98.0,24.0,0.244897959183673,37.0,0.377551020408163,98.0,24.0,0.244897959183673,37.0,0.377551020408163,1
2014-2015,31,66779,6031082,Placer,Alta-Dutch Flat Union Elementary,Emigrant Gap Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,5.0,3.0,0.6,3.0,0.6,4.0,2.0,0.5,2.0,0.5,1
2014-2015,31,66787,0126664,Placer,Auburn Union Elementary,Alta Vista Community Charter,Elementary School District,Elementary Schools (Public),Traditional,,1,1429,Locally funded,0,K,5,124.0,51.0,0.411290322580645,53.0,0.42741935483871,124.0,51.0,0.411290322580645,53.0,0.42741935483871,1
2014-2015,31,66787,6031033,Placer,Auburn Union Elementary,EV Cain 21st Century STEM Charter,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,1,1226,Locally funded,0,6,8,679.0,261.0,0.384388807069219,303.0,0.446244477172312,679.0,261.0,0.384388807069219,303.0,0.446244477172312,1
2014-2015,31,66787,6031058,Placer,Auburn Union Elementary,Rock Creek Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,282.0,249.0,0.882978723404255,272.0,0.964539007092199,273.0,243.0,0.89010989010989,264.0,0.967032967032967,1
2014-2015,31,66787,6109680,Placer,Auburn Union Elementary,Skyridge Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,466.0,175.0,0.375536480686695,190.0,0.407725321888412,455.0,174.0,0.382417582417582,189.0,0.415384615384615,1
2014-2015,31,66787,6112700,Placer,Auburn Union Elementary,Auburn Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,509.0,248.0,0.487229862475442,272.0,0.534381139489195,492.0,245.0,0.497967479674797,268.0,0.544715447154472,1
2014-2015,31,66795,6031066,Placer,Colfax Elementary,Colfax Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,320.0,112.0,0.35,164.0,0.5125,317.0,112.0,0.353312302839117,163.0,0.514195583596215,1
2014-2015,31,66803,0000001,Placer,Dry Creek Joint Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,,,,,,,,,,4.0,,,,,4.0,,,,,1
2014-2015,31,66803,0111104,Placer,Dry Creek Joint Elementary,Barrett Ranch Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,577.0,279.0,0.483535528596187,382.0,0.662045060658579,577.0,279.0,0.483535528596187,382.0,0.662045060658579,1
2014-2015,31,66803,0129080,Placer,Dry Creek Joint Elementary,Creekview Ranch,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,835.0,212.0,0.253892215568862,301.0,0.360479041916168,835.0,212.0,0.253892215568862,301.0,0.360479041916168,1
2014-2015,31,66803,6108963,Placer,Dry Creek Joint Elementary,Heritage Oak Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,526.0,98.0,0.186311787072243,130.0,0.247148288973384,525.0,98.0,0.186666666666667,130.0,0.247619047619048,1
2014-2015,31,66803,6109862,Placer,Dry Creek Joint Elementary,Antelope Meadows Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,825.0,295.0,0.357575757575758,389.0,0.471515151515152,783.0,282.0,0.360153256704981,374.0,0.47765006385696,1
2014-2015,31,66803,6112072,Placer,Dry Creek Joint Elementary,Antelope Crossing Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,925.0,308.0,0.332972972972973,474.0,0.512432432432432,925.0,308.0,0.332972972972973,474.0,0.512432432432432,1
2014-2015,31,66803,6112403,Placer,Dry Creek Joint Elementary,Quail Glen Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,535.0,76.0,0.142056074766355,93.0,0.173831775700935,535.0,76.0,0.142056074766355,93.0,0.173831775700935,1
2014-2015,31,66803,6115596,Placer,Dry Creek Joint Elementary,Olive Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,489.0,120.0,0.245398773006135,191.0,0.390593047034765,489.0,120.0,0.245398773006135,191.0,0.390593047034765,1
2014-2015,31,66803,6115604,Placer,Dry Creek Joint Elementary,Silverado Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1109.0,173.0,0.155996393146979,249.0,0.224526600541028,1109.0,173.0,0.155996393146979,249.0,0.224526600541028,1
2014-2015,31,66803,6119887,Placer,Dry Creek Joint Elementary,Coyote Ridge Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,890.0,141.0,0.158426966292135,188.0,0.21123595505618,860.0,139.0,0.161627906976744,186.0,0.216279069767442,1
2014-2015,31,66829,0000001,Placer,Eureka Union,"Nonpublic, Nonsectarian Schools",Elementary School District,,,,,,,,,,3.0,1.0,0.333333333333333,1.0,0.333333333333333,3.0,1.0,0.333333333333333,1.0,0.333333333333333,1
2014-2015,31,66829,6031108,Placer,Eureka Union,Greenhills Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,P,3,418.0,43.0,0.102870813397129,57.0,0.136363636363636,407.0,42.0,0.103194103194103,56.0,0.137592137592138,1
2014-2015,31,66829,6101778,Placer,Eureka Union,Willma Cavitt Junior High,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,345.0,11.0,0.0318840579710145,14.0,0.0405797101449275,345.0,11.0,0.0318840579710145,14.0,0.0405797101449275,1
2014-2015,31,66829,6109029,Placer,Eureka Union,Oakhills Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,P,3,467.0,15.0,0.0321199143468951,18.0,0.0385438972162741,452.0,15.0,0.0331858407079646,18.0,0.0398230088495575,1
2014-2015,31,66829,6111702,Placer,Eureka Union,Ridgeview Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,4,6,570.0,19.0,0.0333333333333333,26.0,0.0456140350877193,570.0,19.0,0.0333333333333333,26.0,0.0456140350877193,1
2014-2015,31,66829,6113443,Placer,Eureka Union,Olympus Junior High,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,537.0,45.0,0.0837988826815642,52.0,0.0968342644320298,537.0,45.0,0.0837988826815642,52.0,0.0968342644320298,1
2014-2015,31,66829,6113971,Placer,Eureka Union,Maidu Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,P,3,452.0,49.0,0.108407079646018,70.0,0.154867256637168,442.0,48.0,0.108597285067873,69.0,0.156108597285068,1
2014-2015,31,66829,6116230,Placer,Eureka Union,Excelsior Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,4,6,546.0,60.0,0.10989010989011,74.0,0.135531135531136,546.0,60.0,0.10989010989011,74.0,0.135531135531136,1
2014-2015,31,66837,6031116,Placer,Foresthill Union Elementary,Foresthill Divide,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,393.0,114.0,0.290076335877863,160.0,0.407124681933842,389.0,113.0,0.290488431876607,159.0,0.408740359897172,1
2014-2015,31,66845,0117150,Placer,Loomis Union Elementary,Loomis Basin Charter,Elementary School District,Elementary Schools (Public),Traditional,,1,0979,Locally funded,0,K,8,410.0,9.0,0.0219512195121951,9.0,0.0219512195121951,410.0,9.0,0.0219512195121951,9.0,0.0219512195121951,1
2014-2015,31,66845,0121418,Placer,Loomis Union Elementary,John Adams Academy,Elementary School District,K-12 Schools (Public),Traditional,,1,1169,Directly funded,0,K,12,880.0,58.0,0.0659090909090909,58.0,0.0659090909090909,879.0,57.0,0.0648464163822526,57.0,0.0648464163822526,1
2014-2015,31,66845,6031124,Placer,Loomis Union Elementary,Franklin Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,476.0,40.0,0.0840336134453782,51.0,0.107142857142857,476.0,40.0,0.0840336134453782,51.0,0.107142857142857,1
2014-2015,31,66845,6031132,Placer,Loomis Union Elementary,Loomis Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,515.0,104.0,0.201941747572816,150.0,0.29126213592233,502.0,102.0,0.203187250996016,147.0,0.292828685258964,1
2014-2015,31,66845,6031140,Placer,Loomis Union Elementary,Placer Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,445.0,44.0,0.098876404494382,63.0,0.141573033707865,434.0,44.0,0.101382488479263,62.0,0.142857142857143,1
2014-2015,31,66845,6031165,Placer,Loomis Union Elementary,Ophir Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,236.0,50.0,0.211864406779661,72.0,0.305084745762712,236.0,50.0,0.211864406779661,72.0,0.305084745762712,1
2014-2015,31,66845,6031173,Placer,Loomis Union Elementary,Penryn Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,195.0,24.0,0.123076923076923,37.0,0.18974358974359,195.0,24.0,0.123076923076923,37.0,0.18974358974359,1
2014-2015,31,66845,6117824,Placer,Loomis Union Elementary,H. Clarke Powers Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,479.0,72.0,0.150313152400835,101.0,0.210855949895616,479.0,72.0,0.150313152400835,101.0,0.210855949895616,1
2014-2015,31,66852,0109827,Placer,Newcastle Elementary,Newcastle Charter,Elementary School District,Elementary Schools (Public),Traditional,,1,0727,Locally funded,0,K,8,264.0,29.0,0.109848484848485,37.0,0.140151515151515,253.0,29.0,0.114624505928854,37.0,0.146245059288538,1
2014-2015,31,66852,0120105,Placer,Newcastle Elementary,Creekside Charter,Elementary School District,Elementary Schools (Public),Traditional,,1,1102,Directly funded,1,K,8,149.0,19.0,0.12751677852349,28.0,0.187919463087248,149.0,19.0,0.12751677852349,28.0,0.187919463087248,1
2014-2015,31,66852,0121608,Placer,Newcastle Elementary,Harvest Ridge Cooperative Charter/Placer Academy,Elementary School District,Elementary Schools (Public),Traditional,,1,1179,Locally funded,0,K,12,365.0,20.0,0.0547945205479452,36.0,0.0986301369863014,365.0,20.0,0.0547945205479452,36.0,0.0986301369863014,1
2014-2015,31,66852,0126680,Placer,Newcastle Elementary,Newcastle Virtual Learning Academy,Elementary School District,K-12 Schools (Public),Traditional,,1,1431,Locally funded,0,K,12,8.0,3.0,0.375,3.0,0.375,8.0,3.0,0.375,3.0,0.375,1
2014-2015,31,66852,0127902,Placer,Newcastle Elementary,Squaw Valley Preparatory,Elementary School District,K-12 Schools (Public),Traditional,,1,1529,Directly funded,1,7,12,91.0,24.0,0.263736263736264,28.0,0.307692307692308,91.0,24.0,0.263736263736264,28.0,0.307692307692308,1
2014-2015,31,66852,0127928,Placer,Newcastle Elementary,Rocklin Academy Gateway,Elementary School District,Elementary Schools (Public),Traditional,,1,1528,Directly funded,1,K,8,819.0,54.0,0.0659340659340659,66.0,0.0805860805860806,793.0,54.0,0.0680958385876419,66.0,0.0832282471626734,1
2014-2015,31,66852,6031157,Placer,Newcastle Elementary,Newcastle Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,148.0,36.0,0.243243243243243,48.0,0.324324324324324,148.0,36.0,0.243243243243243,48.0,0.324324324324324,1
2014-2015,31,66886,0122531,Placer,Placer Hills Union Elementary,Weimar Hills Charter,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,1,1219,Locally funded,0,6,8,285.0,59.0,0.207017543859649,81.0,0.284210526315789,285.0,59.0,0.207017543859649,81.0,0.284210526315789,1
2014-2015,31,66886,6031199,Placer,Placer Hills Union Elementary,Weimar Hills,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,4,5,181.0,39.0,0.215469613259669,49.0,0.270718232044199,181.0,39.0,0.215469613259669,49.0,0.270718232044199,1
2014-2015,31,66886,6111694,Placer,Placer Hills Union Elementary,Sierra Hills Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,3,335.0,110.0,0.328358208955224,133.0,0.397014925373134,327.0,106.0,0.324159021406728,129.0,0.394495412844037,1
2014-2015,31,66894,0000001,Placer,Placer Union High,"Nonpublic, Nonsectarian Schools",High School District,,,,,,,,,,3.0,,,,,3.0,,,,,1
2014-2015,31,66894,0102293,Placer,Placer Union High,Foresthill High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,176.0,32.0,0.181818181818182,49.0,0.278409090909091,170.0,31.0,0.182352941176471,46.0,0.270588235294118,1
2014-2015,31,66894,3130135,Placer,Placer Union High,Maidu High Independent Study,High School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,9,12,104.0,26.0,0.25,30.0,0.288461538461538,92.0,23.0,0.25,26.0,0.282608695652174,1
2014-2015,31,66894,3131687,Placer,Placer Union High,Chana High (Continuation),High School District,Continuation High Schools,Continuation School,,0,,,0,9,12,125.0,70.0,0.56,84.0,0.672,101.0,58.0,0.574257425742574,70.0,0.693069306930693,1
2014-2015,31,66894,3131851,Placer,Placer Union High,Colfax High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,648.0,145.0,0.223765432098765,206.0,0.317901234567901,625.0,138.0,0.2208,197.0,0.3152,1
2014-2015,31,66894,3132453,Placer,Placer Union High,Del Oro High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1695.0,148.0,0.0873156342182891,217.0,0.128023598820059,1657.0,145.0,0.0875075437537719,214.0,0.129149064574532,1
2014-2015,31,66894,3135704,Placer,Placer Union High,Placer High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1386.0,323.0,0.233044733044733,402.0,0.29004329004329,1312.0,304.0,0.231707317073171,379.0,0.288871951219512,1
2014-2015,31,66910,0000001,Placer,Roseville City Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,,,,,,,,,,19.0,1.0,0.0526315789473684,1.0,0.0526315789473684,19.0,1.0,0.0526315789473684,1.0,0.0526315789473684,1
